Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs,Address,City,County,State
2012,1/12/2012 10:18 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WELLINGTON,LORRAIN,OH,41.17974,-82.21559,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1950.0,728.5,1221.5,NO,NO,YES,17904594,"{'house_number': '243', 'road': 'Maple Street', 'neighbourhood': 'Wellington Center Historic District', 'village': 'Wellington', 'municipality': 'Wellington Township', 'county': 'Lorain County', 'state': 'Ohio', 'postcode': '44090', 'country': 'United States of America', 'country_code': 'us', 1: 'Lorain County', 2: 'Ohio'}",,,Georgia
2012,1/14/2012 6:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUSTELL,COBB,GA,33.857292,-84.629335,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.31,0.31,0.0,NO,NO,NO,10040,"{'industrial': 'Colonial Pipeline', 'state': 'Georgia', 'postcode': '30106', 'country': 'United States of America', 'country_code': 'us', 2: 'Georgia'}",,Unorganized Borough,Alaska
2012,1/14/2012 10:10 PM,26149,ALYESKA PIPELINE SERVICE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,65.31111,-148.279,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,3.26,3.26,0.0,NO,NO,,37240,"{'industrial': 'Pump Station 7', 'county': 'Unorganized Borough', 'state': 'Alaska', 'country': 'United States of America', 'country_code': 'us', 1: 'Unorganized Borough', 2: 'Alaska'}",Carson,Los Angeles,California
2012,1/16/2012 2:00 PM,31684,CONOCOPHILLIPS,ONSHORE,UNDERGROUND,CRUDE OIL,CARSON,LOS ANGELES,CA,33.802717,-118.249779,CORROSION,INTERNAL,2.0,0.0,2.0,NO,NO,NO,128200,"{'road': 'East Lomita Boulevard', 'hamlet': 'Watson Junction', 'city': 'Carson', 'county': 'Los Angeles County', 'state': 'California', 'postcode': '90744', 'country': 'United States of America', 'country_code': 'us', 0: 'Carson', 1: 'Los Angeles County', 2: 'California'}",Carteret,Middlesex,New Jersey
2012,1/17/2012 7:20 AM,32044,BP USFO/LOGISTICS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",760 ROOSEVELT AVENUE,MIDDLESEX,NJ,40.588879999999996,-74.22233,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,75.0,64.0,11.0,NO,NO,YES,311847,"{'road': 'Beverly Street', 'town': 'Carteret', 'county': 'Middlesex County', 'state': 'New Jersey', 'postcode': '07008', 'country': 'United States of America', 'country_code': 'us', 1: 'Middlesex County', 2: 'New Jersey'}",Perth Amboy,Middlesex,New Jersey
2012,1/17/2012 2:08 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,2.0,0.0,NO,NO,YES,35005,"{'town': 'Perth Amboy', 'county': 'Middlesex County', 'state': 'New Jersey', 'postcode': '10307', 'country': 'United States of America', 'country_code': 'us', 1: 'Middlesex County', 2: 'New Jersey'}",Cheddar,Anderson,South Carolina
2012,1/18/2012 8:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BELTON,ANDERSON,SC,34.553461999999996,-82.48791,CORROSION,INTERNAL,323.8,300.5,23.3,NO,NO,NO,1100000,"{'road': 'Big Creek Road', 'hamlet': 'Cheddar', 'county': 'Anderson County', 'state': 'South Carolina', 'postcode': '29627', 'country': 'United States of America', 'country_code': 'us', 1: 'Anderson County', 2: 'South Carolina'}",Kansas,Wyandotte,Kansas
2012,1/18/2012 10:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KANSAS CITY,WYANDOTTE,KS,39.12851,-94.60418,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.0,0.71,NO,NO,YES,2030,"{'road': 'Levee Road', 'neighbourhood': 'Strawberry Hill', 'hamlet': 'Fairfax', 'city': 'Kansas City', 'county': 'Wyandotte County', 'state': 'Kansas', 'postcode': '66115', 'country': 'United States of America', 'country_code': 'us', 0: 'Kansas City', 1: 'Wyandotte County', 2: 'Kansas'}",Fouke,Jasper,Mississippi
2012,1/20/2012 7:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PAULDING,JASPER,MS,32.02879,-89.10231,CORROSION,INTERNAL,0.95,0.95,0.0,NO,NO,NO,92523,"{'road': 'County Road 16', 'hamlet': 'Fouke', 'county': 'Jasper County', 'state': 'Mississippi', 'country': 'United States of America', 'country_code': 'us', 1: 'Jasper County', 2: 'Mississippi'}",,Marion,Illinois
2012,1/20/2012 8:04 AM,31948,ENBRIDGE STORAGE (PATOKA) L.L.C.,ONSHORE,TANK,CRUDE OIL,VERNON,MARION,IL,38.78778,-89.08389,NATURAL FORCE DAMAGE,TEMPERATURE,0.17,0.17,0.0,NO,NO,NO,4500,"{'industrial': 'Patoka Terminal', 'county': 'Marion County', 'state': 'Illinois', 'postcode': '62892', 'country': 'United States of America', 'country_code': 'us', 1: 'Marion County', 2: 'Illinois'}",Pleasant Hill,Polk,Iowa
2012,1/22/2012 9:00 AM,32109,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PLEASANT HILL ,POLK,IA,41.56563,-93.526816,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,11.9,5.95,5.95,NO,NO,YES,5393,"{'road': 'IA 60;IA 46', 'town': 'Pleasant Hill', 'county': 'Polk County', 'state': 'Iowa', 'postcode': '50317', 'country': 'United States of America', 'country_code': 'us', 1: 'Polk County', 2: 'Iowa'}",Vacherie,St. James Parish,Louisiana
2012,1/22/2012 12:45 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,ST. JAMES,ST. JAMES,LA,30.011111,-90.838889,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.5,0.0,NO,NO,NO,5000,"{'hamlet': 'Vacherie', 'locality': 'North Vacherie', 'county': 'St. James Parish', 'state': 'Louisiana', 'postcode': '70743', 'country': 'United States of America', 'country_code': 'us', 1: 'St. James Parish', 2: 'Louisiana'}",Hempfield Township,Westmoreland,Pennsylvania
2012,1/23/2012 10:12 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WESTMORELAND,HEMPFIELD TOWNSHIP,PA,40.29213,-79.5866,ALL OTHER CAUSES,MISCELLANEOUS,0.6,0.43,0.17,NO,NO,YES,925,"{'house_number': '186', 'road': 'Teppco Lane', 'city': 'Hempfield Township', 'county': 'Westmoreland County', 'state': 'Pennsylvania', 'postcode': '15601', 'country': 'United States of America', 'country_code': 'us', 0: 'Hempfield Township', 1: 'Westmoreland County', 2: 'Pennsylvania'}",El Dorado,Union,Arkansas
2012,1/25/2012 9:17 AM,11551,"LION OIL TRADING & TRANSPORTATION, INC",ONSHORE,UNDERGROUND,CRUDE OIL,EL DORADO,UNION,AR,33.202420000000004,-92.65195,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,60.0,59.0,1.0,NO,NO,YES,42532,"{'house_number': '1163', 'road': 'Norsworthy', 'town': 'El Dorado', 'county': 'Union County', 'state': 'Arkansas', 'postcode': '71730', 'country': 'United States of America', 'country_code': 'us', 1: 'Union County', 2: 'Arkansas'}",Fairchild,Eau Claire,Wisconsin
2012,1/26/2012 2:20 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",FAIRCHILD,EAU CLAIRE,WI,44.642128,-90.957761,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.52,0.0,1.52,NO,NO,NO,265793,"{'road': 'North Camp Road', 'village': 'Fairchild', 'municipality': 'Town of Fairchild', 'county': 'Eau Claire County', 'state': 'Wisconsin', 'postcode': '54741', 'country': 'United States of America', 'country_code': 'us', 1: 'Eau Claire County', 2: 'Wisconsin'}",Artesia,Eddy,New Mexico
2012,1/26/2012 11:05 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ARTESIA,EDDY,NM,32.84745,-104.38975,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.36,0.0,0.36,NO,NO,,2837,"{'road': 'Mosley Avenue', 'industrial': 'Navajo Refinery', 'town': 'Artesia', 'county': 'Eddy County', 'state': 'New Mexico', 'postcode': '88210', 'country': 'United States of America', 'country_code': 'us', 1: 'Eddy County', 2: 'New Mexico'}",Mountain View,Natrona,Wyoming
2012,1/27/2012 8:43 AM,15156,SINCLAIR TRANSPORTATION COMPANY,ONSHORE,TANK,CRUDE OIL,CASPER,NATRONA,WY,42.854803000000004,-106.41171000000001,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,440.0,245.0,195.0,NO,NO,,125160,"{'road': 'Casper West Belt', 'hamlet': 'Mountain View', 'county': 'Natrona County', 'state': 'Wyoming', 'postcode': '08644', 'country': 'United States of America', 'country_code': 'us', 1: 'Natrona County', 2: 'Wyoming'}",Kansas,Wyandotte,Kansas
2012,1/28/2012 9:15 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.136219,-94.601051,NATURAL FORCE DAMAGE,TEMPERATURE,262.0,242.0,20.0,NO,NO,YES,178748,"{'industrial': 'Fairfax Industrial District', 'hamlet': 'Fairfax', 'city': 'Kansas City', 'county': 'Wyandotte County', 'state': 'Kansas', 'postcode': '66115', 'country': 'United States of America', 'country_code': 'us', 0: 'Kansas City', 1: 'Wyandotte County', 2: 'Kansas'}",Temple,Bell,Texas
2012,1/30/2012 9:00 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,BLIM,HILL,TX,31.152790000000003,-97.37467,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,70.0,70.0,0.0,NO,NO,NO,181,"{'house_number': '4513', 'road': 'Old Howard Road', 'town': 'Temple', 'county': 'Bell County', 'state': 'Texas', 'postcode': '76504', 'country': 'United States of America', 'country_code': 'us', 1: 'Bell County', 2: 'Texas'}",Milwaukee,Milwaukee,Wisconsin
2012,1/31/2012 11:45 AM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILWAUKEE,MILWAUKEE,WI,42.9517,-87.8962,CORROSION,EXTERNAL,215.0,128.0,87.0,NO,NO,YES,15950000,"{'aeroway': 'Milwaukee Mitchell International Airport', 'house_number': '5300', 'road': 'South Howell Avenue', 'neighbourhood': 'Town of Lake', 'city': 'Milwaukee', 'county': 'Milwaukee County', 'state': 'Wisconsin', 'postcode': '53207', 'country': 'United States of America', 'country_code': 'us', 0: 'Milwaukee', 1: 'Milwaukee County', 2: 'Wisconsin'}",,,
2012,2/1/2012 6:30 PM,4906,EXXONMOBIL PIPELINE CO,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MT BELVIEU,CHAMBERS,TX,29.84722,-94.90222,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.16,0.0,0.16,NO,NO,NO,1550,,,Ward,Texas
2012,2/3/2012 8:12 PM,31957,KINDER MORGAN WINK PIPELINE LP,ONSHORE,UNDERGROUND,CRUDE OIL,MONAHANS,WARD,TX,31.47285,-102.89311,INCORRECT OPERATION,OTHER INCORRECT OPERATION,26.0,20.0,6.0,NO,NO,YES,57600,"{'road': 'Farm to Market Road 1776', 'county': 'Ward County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Ward County', 2: 'Texas'}",Beaumont,Jefferson,Texas
2012,2/6/2012 11:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,29.975009999999997,-94.05586,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.33,0.33,0.0,NO,NO,NO,38540,"{'house_number': '14823', 'road': 'Port Arthur Road', 'hamlet': 'Gladys', 'city': 'Beaumont', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77705', 'country': 'United States of America', 'country_code': 'us', 0: 'Beaumont', 1: 'Jefferson County', 2: 'Texas'}",East Chicago,Lake,Indiana
2012,2/6/2012 2:09 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HAMMOND,LAKE,IN,41.6076,-87.4667,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,NO,27228,"{'road': 'Michigan Street', 'industrial': 'Rhodia Inc../8', 'town': 'East Chicago', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46402', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",,,
2012,2/6/2012 9:55 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.951559,-96.75914,INCORRECT OPERATION,INCORRECT INSTALLATION,32.0,30.0,2.0,NO,NO,NO,17296,,Long Beach,Los Angeles,California
2012,2/7/2012 8:00 AM,26085,"PLAINS MARKETING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.764,-118.228,CORROSION,EXTERNAL,0.5,0.5,0.0,NO,NO,NO,25050,"{'road': 'I 710', 'city': 'Long Beach', 'county': 'Los Angeles County', 'state': 'California', 'postcode': '90831', 'country': 'United States of America', 'country_code': 'us', 0: 'Long Beach', 1: 'Los Angeles County', 2: 'California'}",Fort Shawnee,Allen,Ohio
2012,2/7/2012 11:30 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LIMA,ALLEN,OH,40.696042999999996,-84.126666,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,0.6,0.0,NO,NO,NO,96000,"{'road': 'Reed Road', 'hamlet': 'Elmview', 'village': 'Fort Shawnee', 'county': 'Allen County', 'state': 'Ohio', 'postcode': '45804', 'country': 'United States of America', 'country_code': 'us', 1: 'Allen County', 2: 'Ohio'}",White Oak,Gregg,Texas
2012,2/9/2012 2:15 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,WHITE OAK,GREGG,TX,32.51846,-94.84416999999999,INCORRECT OPERATION,INCORRECT INSTALLATION,0.35,0.0,0.35,NO,NO,NO,2034,"{'road': 'East Old Highway 80', 'village': 'White Oak', 'county': 'Gregg County', 'state': 'Texas', 'postcode': '75693', 'country': 'United States of America', 'country_code': 'us', 1: 'Gregg County', 2: 'Texas'}",Wichita,Sedgwick,Kansas
2012,2/12/2012 5:31 AM,31684,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WICHITA,SEDGWICK,KS,37.761233000000004,-97.307172,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.0,0.48,NO,NO,,11575,"{'road': 'KS 254', 'hamlet': 'Riverview', 'city': 'Wichita', 'county': 'Sedgwick County', 'state': 'Kansas', 'postcode': '67219', 'country': 'United States of America', 'country_code': 'us', 0: 'Wichita', 1: 'Sedgwick County', 2: 'Kansas'}",Convent,St. James Parish,Louisiana
2012,2/13/2012 3:15 PM,4906,EXXONMOBIL PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,NEAREST CITY ST. JAMES,ST. JAMES,LA,30.01612,-90.865628,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.45,0.45,0.0,NO,NO,NO,3000,"{'road': 'Burton Street', 'hamlet': 'Burton Lane', 'town': 'Convent', 'county': 'St. James Parish', 'state': 'Louisiana', 'postcode': '70086', 'country': 'United States of America', 'country_code': 'us', 1: 'St. James Parish', 2: 'Louisiana'}",Cement,Caddo,Oklahoma
2012,2/14/2012 1:20 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,,,OK,34.94212,-98.16141999999999,CORROSION,INTERNAL,100.0,0.0,100.0,NO,NO,,75000,"{'road': 'E1430 Road', 'village': 'Cement', 'county': 'Caddo County', 'state': 'Oklahoma', 'postcode': '73017', 'country': 'United States of America', 'country_code': 'us', 1: 'Caddo County', 2: 'Oklahoma'}",Apple Valley,Dakota,Minnesota
2012,2/14/2012 4:55 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",APPLE VALLEY,DAKOTA,MN,44.73486,-93.19663,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1477.0,1195.24,281.76,NO,NO,NO,2377626,"{'road': 'Flagstaff Avenue', 'town': 'Apple Valley', 'county': 'Dakota County', 'state': 'Minnesota', 'postcode': '55124', 'country': 'United States of America', 'country_code': 'us', 1: 'Dakota County', 2: 'Minnesota'}",Corpus Christi,Nueces,Texas
2012,2/15/2012 8:00 AM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.831459999999996,-97.51850999999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.2,1.1,0.1,NO,NO,NO,16450,"{'road': 'Suntide Road', 'city': 'Corpus Christi', 'county': 'Nueces County', 'state': 'Texas', 'postcode': '78409', 'country': 'United States of America', 'country_code': 'us', 0: 'Corpus Christi', 1: 'Nueces County', 2: 'Texas'}",Lockmoor,Calcasieu Parish,Louisiana
2012,2/15/2012 8:45 AM,31684,CONOCOPHILLIPS,ONSHORE,TANK,CRUDE OIL,WESTLAKE,CALCASIEU,LA,30.239319000000002,-93.268658,CORROSION,INTERNAL,0.83,0.83,0.0,NO,NO,NO,825050,"{'road': 'I 10;US 90', 'hamlet': 'Lockmoor', 'county': 'Calcasieu Parish', 'state': 'Louisiana', 'postcode': '70669', 'country': 'United States of America', 'country_code': 'us', 1: 'Calcasieu Parish', 2: 'Louisiana'}",,Yellowstone,Montana
2012,2/15/2012 9:15 AM,2170,CENEX PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,YELLOWSTONE,MT,45.65804642,-108.75964879,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.35,0.0,0.35,NO,NO,,610,"{'road': 'Bernhardt Road', 'industrial': 'Cenex Laurel Refinery', 'county': 'Yellowstone County', 'state': 'Montana', 'postcode': '59044', 'country': 'United States of America', 'country_code': 'us', 1: 'Yellowstone County', 2: 'Montana'}",Wigginsville,Montgomery,Texas
2012,2/15/2012 1:58 PM,4805,EXPLORER PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONROE,MONTGOMERY,TX,30.26630836,-95.35229159,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,14.0,14.0,0.0,NO,NO,YES,901600,"{'road': 'Johnson Mallard Road', 'hamlet': 'Wigginsville', 'county': 'Montgomery County', 'state': 'Texas', 'postcode': '77302', 'country': 'United States of America', 'country_code': 'us', 1: 'Montgomery County', 2: 'Texas'}",Morres Junction,Arenac,Michigan
2012,2/15/2012 2:15 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,STERLING,ARENAC,MI,44.05727,-84.108636,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,20.0,20.0,0.0,NO,NO,YES,300000,"{'road': 'Sterling Truck Trail', 'hamlet': 'Morres Junction', 'municipality': 'Adams Township', 'county': 'Arenac County', 'state': 'Michigan', 'postcode': '48659', 'country': 'United States of America', 'country_code': 'us', 1: 'Arenac County', 2: 'Michigan'}",Carteret,Middlesex,New Jersey
2012,2/15/2012 6:45 PM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX,NJ,40.577290000000005,-74.25050999999999,NATURAL FORCE DAMAGE,TEMPERATURE,5.4,5.4,0.0,NO,NO,NO,61100,"{'road': 'New Jersey Turnpike', 'hamlet': 'West Carteret', 'town': 'Carteret', 'county': 'Middlesex County', 'state': 'New Jersey', 'postcode': '07064', 'country': 'United States of America', 'country_code': 'us', 1: 'Middlesex County', 2: 'New Jersey'}",,Walworth,Wisconsin
2012,2/16/2012 1:04 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,WALWORTH,WALWORTH,WI,42.53889,-88.63417,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,5.0,5.0,0.0,NO,NO,YES,43660,"{'county': 'Walworth County', 'state': 'Wisconsin', 'country': 'United States of America', 'country_code': 'us', 1: 'Walworth County', 2: 'Wisconsin'}",Perth Amboy,Middlesex,New Jersey
2012,2/16/2012 4:45 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,1.0,0.0,NO,NO,YES,10003,"{'town': 'Perth Amboy', 'county': 'Middlesex County', 'state': 'New Jersey', 'postcode': '10307', 'country': 'United States of America', 'country_code': 'us', 1: 'Middlesex County', 2: 'New Jersey'}",Baltimore,,Maryland
2012,2/17/2012 12:10 PM,99043,PETROLEUM FUEL AND TERMINAL COMPANY,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BALTIMORE,,MD,39.27126,-76.56328,CORROSION,EXTERNAL,5.0,5.0,0.0,NO,NO,YES,0,"{'road': 'Holabird Avenue', 'neighbourhood': 'Canton', 'hamlet': 'Point Breeze', 'city': 'Baltimore', 'state': 'Maryland', 'postcode': '21224', 'country': 'United States of America', 'country_code': 'us', 0: 'Baltimore', 2: 'Maryland'}",Dyer,Lake,Indiana
2012,2/17/2012 2:45 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,DYER,LAKE,IN,41.498059999999995,-87.51722,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0.01,0.01,0.0,NO,NO,YES,58360,"{'house_number': '498', 'road': 'Matteson Street', 'town': 'Dyer', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46311', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",Blum,Hill,Texas
2012,2/18/2012 5:30 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,BLUM,HILL,TX,32.1532,-97.3751,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,2.0,1.5,0.5,NO,NO,NO,22507,"{'road': 'County Road 1137', 'village': 'Blum', 'county': 'Hill County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Hill County', 2: 'Texas'}",Newport,Washington,Minnesota
2012,2/19/2012 6:00 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NEWPORT,WASHINGTON,MN,44.87601,-92.99642,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.24,0.0,NO,NO,,11310,"{'natural': 'Newport Pond', 'road': 'Glen Road', 'city': 'Newport', 'county': 'Washington County', 'state': 'Minnesota', 'postcode': '55055', 'country': 'United States of America', 'country_code': 'us', 0: 'Newport', 1: 'Washington County', 2: 'Minnesota'}",Rosemount,Dakota,Minnesota
2012,2/20/2012 3:19 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PINE BEND,DAKOTA COUNTY,MN,44.759651,-93.035311,CORROSION,INTERNAL,0.24,0.19,0.05,NO,NO,NO,3273,"{'road': 'Clark Avenue', 'industrial': 'Pine Bend Refinery', 'town': 'Rosemount', 'county': 'Dakota County', 'state': 'Minnesota', 'postcode': '55068', 'country': 'United States of America', 'country_code': 'us', 1: 'Dakota County', 2: 'Minnesota'}",Fisher Estates,Brown,South Dakota
2012,2/20/2012 4:14 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ABERDEEN,BROWN,SD,45.526047999999996,-98.515008,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,500.0,450.0,50.0,NO,NO,YES,266340,"{'house_number': '12808', 'road': '386th Avenue', 'hamlet': 'Fisher Estates', 'county': 'Brown County', 'state': 'South Dakota', 'postcode': '57401', 'country': 'United States of America', 'country_code': 'us', 1: 'Brown County', 2: 'South Dakota'}",Schererville,Lake,Indiana
2012,2/21/2012 1:00 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,TANK,CRUDE OIL,SCHERERVILLE,LAKE,IN,41.50667,-87.45333000000001,INCORRECT OPERATION,INCORRECT VALVE POSITION,24.0,24.0,0.0,NO,NO,YES,125000,"{'road': 'Division Street', 'neighbourhood': 'Stone Bridge', 'hamlet': 'Hartsdale', 'town': 'Schererville', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46375', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",Spring Grove Trailer Court,Dawson,Montana
