Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs
2011,12/20/2011 1:30 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,PARIS,MONROE,MO,39.45627,-92.08238,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.83,0.83,0.0,NO,NO,YES,5811
2011,12/27/2011 1:00 PM,32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.893363,-93.9928,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,2.0,1.0,1.0,NO,NO,NO,1100
2011,12/27/2011 9:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KERMIT,LOVING,TX,31.783409999999996,-103.46441999999999,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3283.0,0.0,3283.0,NO,NO,YES,217000
2011,12/28/2011 5:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KERMIT,LOVING,TX,31.783409999999996,-103.46441999999999,ALL OTHER CAUSES,MISCELLANEOUS,0.0,0.0,0.0,YES,NO,YES,10500
2011,12/29/2011 9:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",Galena Park,Harris,TX,29.750785999999998,-95.209372,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.23,0.2,0.03,NO,NO,,1630
2011,12/29/2011 2:25 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,HAWLEY,JONES,TX,32.63239,-99.80476999999999,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.0,0.0,2.0,NO,NO,NO,3612
2011,12/30/2011 10:35 AM,9175,JAYHAWK PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,PLAINVILLE,ELLIS,KS,39.108779999999996,-99.17953,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",150.0,100.0,50.0,NO,NO,YES,157300
2012,1/1/2012 7:00 PM,32109,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MEDFORD,GRANT,OK,36.773902,-97.757636,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,33.79,20.0,13.79,NO,NO,YES,2492
2012,1/4/2012 3:15 PM,32147,MARATHON PIPE LINE LLC,ONSHORE,TANK,CRUDE OIL,BYRON,BIG HORN,WY,44.817233,-108.50141200000002,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.5,1.5,0.0,NO,NO,NO,6550
2012,1/6/2012 9:15 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,ROBERT LEE,COKE,TX,31.9587,-100.54374,CORROSION,INTERNAL,117.0,0.0,117.0,NO,NO,YES,89622
2012,1/9/2012 7:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,Homer,Russell,TX,38.866606,-98.837622,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,NO,NO,,1315
2012,1/10/2012 7:30 AM,31684,CONOCOPHILLIPS,ONSHORE,TANK,CRUDE OIL,SULPHUR,CALCASIEU,LA,30.158686,-93.339919,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0.5,0.5,0.0,NO,NO,,10050
2012,1/11/2012 10:25 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,HULL,LIBERTY,TX,30.0889,-94.6507,CORROSION,INTERNAL,2.0,0.0,2.0,NO,NO,NO,23129
2012,1/12/2012 6:00 AM,26134,EXXONMOBIL OIL CORP - WEST COAST,ONSHORE,ABOVEGROUND,CRUDE OIL,FELLOWS,KERN,CA,35.2256,-119.562467,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.84,0.84,0.0,NO,NO,NO,3085
2012,1/12/2012 10:30 AM,32109,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PONTOTOC,JOHNSON,OK,34.521102,-96.623514,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.14,0.0,0.14,NO,NO,,33
2012,1/12/2012 10:18 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WELLINGTON,LORRAIN,OH,41.17974,-82.21559,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1950.0,728.5,1221.5,NO,NO,YES,17904594
2012,1/14/2012 6:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUSTELL,COBB,GA,33.857292,-84.629335,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.31,0.31,0.0,NO,NO,NO,10040
2012,1/14/2012 10:10 PM,26149,ALYESKA PIPELINE SERVICE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,65.31111,-148.279,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,3.26,3.26,0.0,NO,NO,,37240
2012,1/16/2012 2:00 PM,31684,CONOCOPHILLIPS,ONSHORE,UNDERGROUND,CRUDE OIL,CARSON,LOS ANGELES,CA,33.802717,-118.249779,CORROSION,INTERNAL,2.0,0.0,2.0,NO,NO,NO,128200
2012,1/17/2012 7:20 AM,32044,BP USFO/LOGISTICS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",760 ROOSEVELT AVENUE,MIDDLESEX,NJ,40.588879999999996,-74.22233,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,75.0,64.0,11.0,NO,NO,YES,311847
2012,1/17/2012 2:08 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,2.0,0.0,NO,NO,YES,35005
2012,1/18/2012 8:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BELTON,ANDERSON,SC,34.553461999999996,-82.48791,CORROSION,INTERNAL,323.8,300.5,23.3,NO,NO,NO,1100000
2012,1/18/2012 10:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KANSAS CITY,WYANDOTTE,KS,39.12851,-94.60418,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.0,0.71,NO,NO,YES,2030
2012,1/20/2012 7:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PAULDING,JASPER,MS,32.02879,-89.10231,CORROSION,INTERNAL,0.95,0.95,0.0,NO,NO,NO,92523
2012,1/20/2012 8:04 AM,31948,ENBRIDGE STORAGE (PATOKA) L.L.C.,ONSHORE,TANK,CRUDE OIL,VERNON,MARION,IL,38.78778,-89.08389,NATURAL FORCE DAMAGE,TEMPERATURE,0.17,0.17,0.0,NO,NO,NO,4500
2012,1/22/2012 9:00 AM,32109,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PLEASANT HILL ,POLK,IA,41.56563,-93.526816,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,11.9,5.95,5.95,NO,NO,YES,5393
2012,1/22/2012 12:45 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,ST. JAMES,ST. JAMES,LA,30.011111,-90.838889,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.5,0.0,NO,NO,NO,5000
2012,1/23/2012 10:12 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WESTMORELAND,HEMPFIELD TOWNSHIP,PA,40.29213,-79.5866,ALL OTHER CAUSES,MISCELLANEOUS,0.6,0.43,0.17,NO,NO,YES,925
2012,1/25/2012 9:17 AM,11551,"LION OIL TRADING & TRANSPORTATION, INC",ONSHORE,UNDERGROUND,CRUDE OIL,EL DORADO,UNION,AR,33.202420000000004,-92.65195,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,60.0,59.0,1.0,NO,NO,YES,42532
2012,1/26/2012 2:20 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",FAIRCHILD,EAU CLAIRE,WI,44.642128,-90.957761,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.52,0.0,1.52,NO,NO,NO,265793
2012,1/26/2012 11:05 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ARTESIA,EDDY,NM,32.84745,-104.38975,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.36,0.0,0.36,NO,NO,,2837
2012,1/27/2012 8:43 AM,15156,SINCLAIR TRANSPORTATION COMPANY,ONSHORE,TANK,CRUDE OIL,CASPER,NATRONA,WY,42.854803000000004,-106.41171000000001,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,440.0,245.0,195.0,NO,NO,,125160
2012,1/28/2012 9:15 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.136219,-94.601051,NATURAL FORCE DAMAGE,TEMPERATURE,262.0,242.0,20.0,NO,NO,YES,178748
2012,1/30/2012 9:00 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,BLIM,HILL,TX,31.152790000000003,-97.37467,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,70.0,70.0,0.0,NO,NO,NO,181
2012,1/31/2012 11:45 AM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILWAUKEE,MILWAUKEE,WI,42.9517,-87.8962,CORROSION,EXTERNAL,215.0,128.0,87.0,NO,NO,YES,15950000
2012,2/1/2012 6:30 PM,4906,EXXONMOBIL PIPELINE CO,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MT BELVIEU,CHAMBERS,TX,29.84722,-94.90222,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.16,0.0,0.16,NO,NO,NO,1550
2012,2/3/2012 8:12 PM,31957,KINDER MORGAN WINK PIPELINE LP,ONSHORE,UNDERGROUND,CRUDE OIL,MONAHANS,WARD,TX,31.47285,-102.89311,INCORRECT OPERATION,OTHER INCORRECT OPERATION,26.0,20.0,6.0,NO,NO,YES,57600
2012,2/6/2012 11:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,29.975009999999997,-94.05586,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.33,0.33,0.0,NO,NO,NO,38540
2012,2/6/2012 2:09 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HAMMOND,LAKE,IN,41.6076,-87.4667,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,NO,27228
2012,2/6/2012 9:55 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.951559,-96.75914,INCORRECT OPERATION,INCORRECT INSTALLATION,32.0,30.0,2.0,NO,NO,NO,17296
2012,2/7/2012 8:00 AM,26085,"PLAINS MARKETING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.764,-118.228,CORROSION,EXTERNAL,0.5,0.5,0.0,NO,NO,NO,25050
2012,2/7/2012 11:30 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LIMA,ALLEN,OH,40.696042999999996,-84.126666,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,0.6,0.0,NO,NO,NO,96000
2012,2/9/2012 2:15 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,WHITE OAK,GREGG,TX,32.51846,-94.84416999999999,INCORRECT OPERATION,INCORRECT INSTALLATION,0.35,0.0,0.35,NO,NO,NO,2034
2012,2/12/2012 5:31 AM,31684,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WICHITA,SEDGWICK,KS,37.761233000000004,-97.307172,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.0,0.48,NO,NO,,11575
2012,2/13/2012 3:15 PM,4906,EXXONMOBIL PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,NEAREST CITY ST. JAMES,ST. JAMES,LA,30.01612,-90.865628,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.45,0.45,0.0,NO,NO,NO,3000
2012,2/14/2012 1:20 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,Cement,Caddo,OK,34.94212,-98.16141999999999,CORROSION,INTERNAL,100.0,0.0,100.0,NO,NO,,75000
2012,2/14/2012 4:55 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",APPLE VALLEY,DAKOTA,MN,44.73486,-93.19663,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1477.0,1195.24,281.76,NO,NO,NO,2377626
2012,2/15/2012 8:00 AM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.831459999999996,-97.51850999999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.2,1.1,0.1,NO,NO,NO,16450
2012,2/15/2012 8:45 AM,31684,CONOCOPHILLIPS,ONSHORE,TANK,CRUDE OIL,WESTLAKE,CALCASIEU,LA,30.239319000000002,-93.268658,CORROSION,INTERNAL,0.83,0.83,0.0,NO,NO,NO,825050
2012,2/15/2012 9:15 AM,2170,CENEX PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,YELLOWSTONE,MT,45.65804642,-108.75964879,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.35,0.0,0.35,NO,NO,,610
2012,2/15/2012 1:58 PM,4805,EXPLORER PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONROE,MONTGOMERY,TX,30.26630836,-95.35229159,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,14.0,14.0,0.0,NO,NO,YES,901600
2012,2/15/2012 2:15 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,STERLING,ARENAC,MI,44.05727,-84.108636,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,20.0,20.0,0.0,NO,NO,YES,300000
2012,2/15/2012 6:45 PM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX,NJ,40.577290000000005,-74.25050999999999,NATURAL FORCE DAMAGE,TEMPERATURE,5.4,5.4,0.0,NO,NO,NO,61100
2012,2/16/2012 1:04 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,WALWORTH,WALWORTH,WI,42.53889,-88.63417,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,5.0,5.0,0.0,NO,NO,YES,43660
2012,2/16/2012 4:45 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",Perth Amboy,Middlesex,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,1.0,0.0,NO,NO,YES,10003
2012,2/17/2012 12:10 PM,99043,PETROLEUM FUEL AND TERMINAL COMPANY,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BALTIMORE,Baltimore,MD,39.27126,-76.56328,CORROSION,EXTERNAL,5.0,5.0,0.0,NO,NO,YES,0
2012,2/17/2012 2:45 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,DYER,LAKE,IN,41.498059999999995,-87.51722,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0.01,0.01,0.0,NO,NO,YES,58360
2012,2/18/2012 5:30 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,BLUM,HILL,TX,32.1532,-97.3751,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,2.0,1.5,0.5,NO,NO,NO,22507
2012,2/19/2012 6:00 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NEWPORT,WASHINGTON,MN,44.87601,-92.99642,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.24,0.0,NO,NO,,11310
2012,2/20/2012 3:19 PM,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PINE BEND,DAKOTA COUNTY,MN,44.759651,-93.035311,CORROSION,INTERNAL,0.24,0.19,0.05,NO,NO,NO,3273
2012,2/20/2012 4:14 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ABERDEEN,BROWN,SD,45.526047999999996,-98.515008,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,500.0,450.0,50.0,NO,NO,YES,266340
2012,2/21/2012 1:00 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,TANK,CRUDE OIL,SCHERERVILLE,LAKE,IN,41.50667,-87.45333000000001,INCORRECT OPERATION,INCORRECT VALVE POSITION,24.0,24.0,0.0,NO,NO,YES,125000
2012,2/22/2012 11:30 AM,2170,CENEX PIPELINE LLC,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GLENDIVE,Dawson,MT,47.098889,-104.759167,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.23,0.23,0.0,NO,NO,,332
2012,2/24/2012 4:10 PM,2170,CENEX PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NONE,ROSEBUD,MT,46.24913,-106.81986,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,183.0,181.0,2.0,NO,NO,YES,244650
2012,2/27/2012 6:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,MAYSVILLE,GARVIN,OK,34.89185,-97.4453,CORROSION,INTERNAL,2.0,1.5,0.5,NO,NO,YES,4253
2012,2/28/2012 6:00 AM,30782,HARVEST PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.8215,-97.395,ALL OTHER CAUSES,MISCELLANEOUS,1300.0,1250.0,50.0,NO,NO,YES,965000
2012,2/29/2012 2:00 PM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,HERMLIEGH,SCURRY,TX,32.53242,-100.82925,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.0,0.0,2.0,NO,NO,NO,1207
2012,3/2/2012 8:45 AM,30777,MOTIVA ENTERPRISE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR TEXAS,JEFFERSON,TX,29.95115,-93.5722,CORROSION,EXTERNAL,0.16,0.16,0.0,NO,NO,YES,45000
2012,3/2/2012 10:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,HULL,LIBERTY,TX,30.0889,-94.6502,CORROSION,INTERNAL,0.12,0.0,0.12,NO,NO,YES,15012
2012,3/2/2012 6:29 PM,31888,CENTURION PIPELINE L.P.,ONSHORE,TANK,CRUDE OIL,ANDREWS,ANDREWS,TX,32.3288,-102.8112,CORROSION,INTERNAL,128.0,100.0,28.0,NO,NO,NO,38940
2012,3/3/2012 2:04 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,NEW LENOX,WILL,IL,41.49188,-87.91790999999999,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1500.0,255.0,1245.0,YES,NO,YES,2836777
2012,3/4/2012 6:00 AM,2731,CHEVRON PIPE LINE CO,ONSHORE,TANK,CRUDE OIL,EMPIRE ,PLAQUEMINES,LA,29.3736,-89.5514,ALL OTHER CAUSES,MISCELLANEOUS,0.17,0.17,0.0,NO,NO,NO,400625
2012,3/5/2012 7:10 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,RINGGOLD,MONTAGUE,TX,33.864289,-97.95406700000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.5,0.0,1.5,NO,NO,,2050
2012,3/6/2012 1:00 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,STOWELL,CHAMBERS,TX,29.787,-94.4015,CORROSION,INTERNAL,0.5,0.0,0.5,NO,NO,YES,18160
2012,3/6/2012 5:08 PM,26085,"PLAINS MARKETING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.01435,-102.01776,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,3.0,3.0,0.0,NO,NO,YES,1800
2012,3/8/2012 8:45 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,Sealy,Austin,TX,29.759006,-96.147803,CORROSION,INTERNAL,1.0,0.0,1.0,NO,NO,,25100
2012,3/9/2012 9:58 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",Omaha,Douglas,NE,41.36417,-96.05833,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.9,1.9,0.0,NO,NO,YES,450
2012,3/9/2012 10:00 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",TULSA,Tulsa,OK,36.12128,-95.99396999999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,,1030
2012,3/12/2012 3:33 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HUNTINGTON,HUNTINGTON,IN,40.894805,-85.440504,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.2,0.0,0.2,NO,NO,,165
2012,3/14/2012 12:25 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.729409999999998,-95.22026,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.12,0.12,0.0,NO,NO,,7525
2012,3/14/2012 4:00 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CARTERET,MIDDLESEX,NJ,40.590763,-74.219353,ALL OTHER CAUSES,MISCELLANEOUS,0.12,0.09,0.03,NO,NO,NO,2220
2012,3/15/2012 12:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PERTH AMBOY,MIDDLESEX,NJ,40.523327,-74.256013,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.5,0.4,0.1,NO,NO,NO,150700
2012,3/15/2012 8:55 AM,3445,DIXIE PIPELINE COMPANY LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ERWINVILLE,WEST BATON ROUGE,LA,30.5187,-91.4012,INCORRECT OPERATION,INCORRECT VALVE POSITION,4.3,0.0,4.3,NO,NO,NO,259
